queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date,classification
,NO,,GER3,MSV Duisburg,52,Christian Viet,486731,1999-03-27,271735,256634,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Conor Noß,520857,2001-01-01,271742,253693,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Dennis Borkowski,467426,2002-01-26,271751,257007,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Dominik Kother,450253,2000-03-16,274790,248575,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Florian Krüger,317740,1999-02-13,271740,245228,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Frederik Christensen,514889,2002-06-07,272317,262645,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Jakob Bookjans,662220,2000-07-21,271737,270027,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Jan-Simon Symalla,934523,2005-01-23,271733,71590,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Jannik Zahmel,810355,2003-04-15,100374,266435,1388585,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,NATIVE_DELTA
,NO,,GER3,MSV Duisburg,52,Joshua Bitter,265159,1997-01-01,271741,234407,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Laurenz Jennissen,1162630,2007-12-09,271760,0,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Lex Tyger Lobinger,378874,1999-02-22,272907,261653,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,GER3,MSV Duisburg,52,Martin Ens,606220,2001-12-20,271440,279530,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,NATIVE_DELTA
,NO,,GER3,MSV Duisburg,52,Max Besuschkow,207578,1997-05-31,264263,234945,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Maximilian Braune,656163,2003-07-06,271739,265763,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Niklas Jessen,574197,2003-09-04,271744,269869,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Patrick Sussek,427291,2000-02-08,271734,240756,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Peter Remmert,987122,2005-07-09,275058,72965,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,NATIVE_DELTA
,NO,,GER3,MSV Duisburg,52,Ramien Safi,600414,1999-10-17,271916,73009,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Rasim Bulic,679471,2000-12-10,271732,257054,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Tobias Fleckstein,335101,1999-04-24,271736,244000,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,MSV Duisburg,52,Toni Stahl,347722,1999-09-17,269561,269560,1376285,1376285,DOB_NAME,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Aiman Dardari,904723,2005-03-21,279704,80755,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_DELTA
,NO,,GER3,Rot-Weiss Essen 1907,56,Ben Hüning,922877,2004-11-11,277416,0,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Dickson Abiama,596813,1998-11-03,276602,257190,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Ekin Celebi,520908,2000-06-06,269565,244707,1376467,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_DELTA
,NO,,GER3,Rot-Weiss Essen 1907,56,Eric Verstappen,187203,1994-05-19,,,,1376282,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_CREATE_CANDIDATE
,NO,,GER3,Rot-Weiss Essen 1907,56,Felix Wienand,553449,2002-06-27,271922,265750,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Franci Bouebari,1029294,2003-09-12,271921,273533,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Jaka Cuber Potocnik,940198,2005-06-17,271923,74003,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_DELTA
,NO,,GER3,Rot-Weiss Essen 1907,56,Jakob Golz,288650,1998-08-16,271906,269269,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,James Gnagnon,1279119,2008-05-02,271933,0,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Janne Sietan,601933,2002-06-08,272091,73169,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Jannik Hofmann,594747,2002-02-28,271918,274565,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,José Enrique Ríos Alonso,343374,2000-08-13,271907,269315,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Luca Bazzoli,493899,2000-11-01,271917,264214,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Lucas Brumme,392714,1999-09-25,271909,260186,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Marek Janssen,385701,1997-04-15,271929,272909,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Marvin Obuz,522084,2002-01-25,271911,261528,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Max Geschwill,471890,2001-07-07,276308,260405,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Michael Kostka,554285,2003-12-13,271920,269850,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Nick Bätzner,443855,2000-03-15,275872,257307,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Noah Pesch,696028,2005-05-18,276317,76033,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Romero Gerres,982127,2007-10-24,271936,0,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,CURRENT_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Ruben Reisig,318379,1996-03-16,280207,0,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,GER3,Rot-Weiss Essen 1907,56,Semir Telalovic,583767,1999-12-23,274310,273771,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_DELTA
,NO,,GER3,Rot-Weiss Essen 1907,56,Tony Menzel,824940,2005-03-06,274802,277509,1376282,1376282,DOB_NAME,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Adrian Stanilewicz,389078,2000-02-22,268322,252201,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Ben Zich,681206,2003-02-16,136720,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Bennit Bröger,897479,2006-07-01,275882,72365,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Cedric Harenbrock,284178,1998-04-19,100224,269318,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,David Savic,815629,2005-06-08,276720,271850,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Enzo Wirtz,360625,1995-12-05,268327,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Florian Heister,333661,1997-03-02,272748,252031,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Georg Strauch,522077,2001-03-30,268331,270016,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Hamadi Al Ghaddioui,193534,1990-09-22,268323,239121,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Jannik Mause,331515,1998-07-11,271915,276312,1376282,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Jasper Löffelsend,443391,1997-09-10,149710,268349,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Jonas Michelbrink,471901,2001-06-23,268324,261428,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Kevin Brechmann,927940,2002-07-22,268332,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Kevin Krumme,810293,2004-03-10,275879,78040,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Lennart Stollenwerk,897427,2006-01-07,268351,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Lennart Winkler,675534,2003-10-05,268358,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Luca Majetic,988279,2003-05-15,268337,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Maximilian Fischer,598284,2002-04-22,268333,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Neo Telle,917792,2005-04-24,277531,76536,1376275,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Nico Thier,455694,1998-09-10,268325,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Rafael García,241973,1993-09-27,268326,250907,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Robin Afamefuna,265441,1997-03-02,268339,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Romeo Aigbekaen,795387,2004-06-22,277288,76058,1376425,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,NATIVE_DELTA
,NO,,GER3,SC Fortuna Köln,92,Seymour Fünger,530165,2002-05-18,268338,270015,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Suheyel Najar,354032,1995-10-13,268336,251370,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Timo Bornemann,452131,2000-12-01,268335,262739,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Tom Geerkens,512988,2000-10-07,268328,271058,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Fortuna Köln,92,Vleron Statovci,687257,2003-07-13,268340,0,1376444,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Preußen Münster,91,Antonio Tikvic,797791,2004-04-21,276095,264856,1376419,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Preußen Münster,91,Charalambos Makridis,414318,1996-07-05,276097,253694,1376419,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Preußen Münster,91,Felix Higl,230810,1997-01-08,275416,262838,1376419,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Preußen Münster,91,Jakob Korte,695940,2003-06-15,276104,73900,1376419,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12,CURRENT_COVERED
,NO,,GER3,SC Preußen Münster,91,Joshua Mees,196815,1996-04-15,276087,229702,1376419,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12,CURRENT_COVERED
