league,club,club_tm_id,player,player_tm_id,dob,position,shirt_number,joined,contract_until,change_notes,profile_url,source_status,database_action,source,source_sha256,snapshot_date
GER2,1. FC Kaiserslautern,2,Mário Sauer,710885,2004-05-15,Zentrales Mittelfeld,21,2026-08-26,2027-06-30,[],https://www.transfermarkt.de/mario-sauer/profil/spieler/710885,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Dion Hofmeister,1290366,2009-07-11,Zentrales Mittelfeld,44,2025-12-10,,[],https://www.transfermarkt.de/dion-hofmeister/profil/spieler/1290366,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Kian Scheer,1144522,2007-06-30,Zentrales Mittelfeld,46,2026-07-01,,"[""Interner Wechsel: 1.FC Kaiserslautern U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/kian-scheer/profil/spieler/1144522,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Naatan Skyttä,567309,2002-05-07,Offensives Mittelfeld,15,2025-08-04,2028-06-30,[],https://www.transfermarkt.de/naatan-skytta/profil/spieler/567309,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Marlon Ritter,151636,1994-10-15,Offensives Mittelfeld,7,2020-09-12,,[],https://www.transfermarkt.de/marlon-ritter/profil/spieler/151636,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Owen Gibs,952980,2006-11-21,Offensives Mittelfeld,43,2026-07-01,,"[""Interner Wechsel: 1.FC Kaiserslautern II; Datum: 01.07.2026""]",https://www.transfermarkt.de/owen-gibs/profil/spieler/952980,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Ibrahim Kanaté,1132628,2006-10-23,Linksaußen,11,2026-07-01,2027-06-30,[],https://www.transfermarkt.de/ibrahim-kanate/profil/spieler/1132628,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Thierry Tazemeta,790434,2007-07-27,Rechtsaußen,39,2026-07-01,,"[""Neuzugang von: Borussia Dortmund U19; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/thierry-tazemeta/profil/spieler/790434,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Ben Jungfleisch,1224744,2008-06-14,Rechtsaußen,47,2026-07-01,2029-06-30,"[""Interner Wechsel: 1.FC Kaiserslautern U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/ben-jungfleisch/profil/spieler/1224744,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Erik Müller,1144523,2006-06-11,Rechtsaußen,42,2026-07-01,,"[""Interner Wechsel: 1.FC Kaiserslautern II; Datum: 01.07.2026""]",https://www.transfermarkt.de/erik-muller/profil/spieler/1144523,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Milos Lukovic,845872,2005-11-18,Mittelstürmer,45,2026-08-27,2027-06-30,[],https://www.transfermarkt.de/milos-lukovic/profil/spieler/845872,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Erencan Yardımcı,618898,2002-02-04,Mittelstürmer,17,2026-07-18,2027-06-30,[],https://www.transfermarkt.de/erencan-yardimci/profil/spieler/618898,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Mergim Berisha,307924,1998-05-11,Mittelstürmer,20,2026-02-02,2027-06-30,[],https://www.transfermarkt.de/mergim-berisha/profil/spieler/307924,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,1. FC Kaiserslautern,2,Ivan Prtajin,340700,1996-05-14,Mittelstürmer,9,2025-07-01,,[],https://www.transfermarkt.de/ivan-prtajin/profil/spieler/340700,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12
GER2,Hertha BSC,44,Konstantin Heide,829831,2006-01-27,Torwart,13,2025-08-22,2028-06-30,[],https://www.transfermarkt.de/konstantin-heide/profil/spieler/829831,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Marius Gersbeck,196382,1995-06-20,Torwart,35,2023-07-01,2027-06-30,[],https://www.transfermarkt.de/marius-gersbeck/profil/spieler/196382,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Tim Goller,822960,2005-01-26,Torwart,43,2023-07-01,2028-06-30,[],https://www.transfermarkt.de/tim-goller/profil/spieler/822960,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Linus Gechter,692734,2004-02-27,Innenverteidiger,44,2022-01-01,,[],https://www.transfermarkt.de/linus-gechter/profil/spieler/692734,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Márton Dárdai,432281,2002-02-12,Innenverteidiger,31,2020-07-01,2028-06-30,[],https://www.transfermarkt.de/marton-dardai/profil/spieler/432281,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Pascal Klemens,820261,2005-02-23,Innenverteidiger,41,2023-07-01,2028-06-30,[],https://www.transfermarkt.de/pascal-klemens/profil/spieler/820261,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Niklas Kolbe,388508,1996-12-27,Innenverteidiger,27,2025-07-01,2027-06-30,[],https://www.transfermarkt.de/niklas-kolbe/profil/spieler/388508,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Jerome Diallo,1379283,2009-06-13,Innenverteidiger,29,,2029-06-30,[],https://www.transfermarkt.de/jerome-diallo/profil/spieler/1379283,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Mads Pedersen,288429,1996-09-01,Linker Verteidiger,22,2026-08-24,2027-06-30,"[""Neuzugang von: FC Augsburg; Datum: 24.08.2026; Ablöse: 150 Tsd. €""]",https://www.transfermarkt.de/mads-pedersen/profil/spieler/288429,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Mayson Grothe,1228839,2009-01-21,Linker Verteidiger,34,,,[],https://www.transfermarkt.de/mayson-grothe/profil/spieler/1228839,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Julian Eitschberger,706617,2004-03-05,Rechter Verteidiger,2,2022-07-01,2029-06-30,[],https://www.transfermarkt.de/julian-eitschberger/profil/spieler/706617,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Deyovaisio Zeefuik,338032,1998-03-11,Rechter Verteidiger,42,2020-08-06,2027-06-30,[],https://www.transfermarkt.de/deyovaisio-zeefuik/profil/spieler/338032,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Boris Mamuzah Lum,1067659,2007-10-02,Defensives Mittelfeld,21,2025-07-01,,[],https://www.transfermarkt.de/boris-mamuzah-lum/profil/spieler/1067659,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Selim Telib,897428,2006-03-14,Defensives Mittelfeld,47,2026-07-01,2027-06-30,"[""Interner Wechsel: Hertha BSC II; Datum: 01.07.2026""]",https://www.transfermarkt.de/selim-telib/profil/spieler/897428,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Kevin Sessa,448028,2000-07-06,Zentrales Mittelfeld,8,2024-07-01,2027-06-30,[],https://www.transfermarkt.de/kevin-sessa/profil/spieler/448028,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Paul Seguin,183780,1995-03-29,Zentrales Mittelfeld,30,2025-07-01,2027-06-30,[],https://www.transfermarkt.de/paul-seguin/profil/spieler/183780,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Soufian Gouram,897482,2006-05-01,Zentrales Mittelfeld,33,2026-07-01,2027-06-30,"[""Interner Wechsel: Hertha BSC II; Datum: 01.07.2026""]",https://www.transfermarkt.de/soufian-gouram/profil/spieler/897482,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Kian Todorovic,1045444,2007-04-18,Zentrales Mittelfeld,36,,,[],https://www.transfermarkt.de/kian-todorovic/profil/spieler/1045444,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Oluwaseun Adewumi,982081,2005-02-23,Offensives Mittelfeld,19,2026-07-24,2027-06-30,[],https://www.transfermarkt.de/oluwaseun-adewumi/profil/spieler/982081,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Josip Brekalo,293169,1998-06-23,Linksaußen,7,2026-02-02,2028-06-30,[],https://www.transfermarkt.de/josip-brekalo/profil/spieler/293169,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Jón Dagur Thorsteinsson,331739,1998-11-26,Linksaußen,23,2024-08-27,2027-06-30,"[""Rückkehr nach Leihe von: SK Brann; Datum: 30.06.2026; Ablöse: Leih-Ende""]",https://www.transfermarkt.de/jon-dagur-thorsteinsson/profil/spieler/331739,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Farid Alfa-Ruprecht,897402,2006-03-28,Rechtsaußen,20,2026-08-20,2027-06-30,[],https://www.transfermarkt.de/farid-alfa-ruprecht/profil/spieler/897402,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Jelani Ndi,1062715,2007-08-04,Rechtsaußen,28,2026-07-01,,"[""Interner Wechsel: Hertha BSC II; Datum: 01.07.2026""]",https://www.transfermarkt.de/jelani-ndi/profil/spieler/1062715,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Gustaf Nilsson,320440,1997-05-23,Mittelstürmer,9,2026-08-31,2027-06-30,[],https://www.transfermarkt.de/gustaf-nilsson/profil/spieler/320440,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Luca Schuler,388029,1999-03-22,Mittelstürmer,18,2024-07-01,2027-06-30,[],https://www.transfermarkt.de/luca-schuler/profil/spieler/388029,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Sebastian Grönning,439456,1997-02-03,Mittelstürmer,17,2025-07-01,2027-06-30,[],https://www.transfermarkt.de/sebastian-gronning/profil/spieler/439456,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,Hertha BSC,44,Niklas Hildebrandt,1163050,2008-07-08,Mittelstürmer,26,,,[],https://www.transfermarkt.de/niklas-hildebrandt/profil/spieler/1163050,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,2026-09-12
GER2,1. FC Nürnberg,4,Jan Reichert,624462,2001-06-28,Torwart,1,2022-07-01,2027-06-30,[],https://www.transfermarkt.de/jan-reichert/profil/spieler/624462,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Christian Mathenia,82361,1992-03-31,Torwart,26,2018-07-01,2028-06-30,[],https://www.transfermarkt.de/christian-mathenia/profil/spieler/82361,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Robin Lisewski,884818,2006-02-13,Torwart,13,2025-07-01,,[],https://www.transfermarkt.de/robin-lisewski/profil/spieler/884818,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Nicolas Ortegel,666167,2004-01-07,Torwart,46,2023-07-01,2027-06-30,"[""Rückkehr nach Leihe von: BFC Dynamo; Datum: 30.06.2026; Ablöse: Leih-Ende""]",https://www.transfermarkt.de/nicolas-ortegel/profil/spieler/666167,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Mikayil Faye,666974,2004-07-14,Innenverteidiger,15,2026-07-23,2027-06-30,[],https://www.transfermarkt.de/mikayil-faye/profil/spieler/666974,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Alexios Kalogeropoulos,735354,2004-07-26,Innenverteidiger,4,2026-07-01,2030-06-30,"[""Neuzugang von: Olympiakos Piräus; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/alexios-kalogeropoulos/profil/spieler/735354,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Styopa Mkrtchyan,623119,2003-02-17,Innenverteidiger,5,2026-02-02,,[],https://www.transfermarkt.de/styopa-mkrtchyan/profil/spieler/623119,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Fynn Otto,529198,2002-03-08,Innenverteidiger,20,2026-07-01,,"[""Neuzugang von: SC Verl; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/fynn-otto/profil/spieler/529198,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Kristian Mandic,1116267,2007-10-02,Innenverteidiger,36,,2028-06-30,[],https://www.transfermarkt.de/kristian-mandic/profil/spieler/1116267,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Eric Porstner,1152976,2007-05-09,Linker Verteidiger,41,2025-07-01,,[],https://www.transfermarkt.de/eric-porstner/profil/spieler/1152976,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Andrea Ceresoli,567475,2003-03-25,Linker Verteidiger,14,2026-08-04,2029-06-30,"[""Neuzugang von: Atalanta U23; Datum: 04.08.2026; Ablöse: 500 Tsd. €""]",https://www.transfermarkt.de/andrea-ceresoli/profil/spieler/567475,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Tobias Heß,1030193,2006-06-13,Linker Verteidiger,43,2026-07-01,2027-06-30,"[""Interner Wechsel: 1.FC Nürnberg II; Datum: 01.07.2026""]",https://www.transfermarkt.de/tobias-hess/profil/spieler/1030193,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Tim Janisch,924115,2005-08-12,Rechter Verteidiger,32,2025-01-01,,[],https://www.transfermarkt.de/tim-janisch/profil/spieler/924115,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Giannis Masouras,295780,1996-08-24,Rechter Verteidiger,21,2026-07-01,,"[""Neuzugang von: Omonia Nikosia; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/giannis-masouras/profil/spieler/295780,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Adam Markhiev,592878,2002-03-17,Defensives Mittelfeld,6,2025-09-01,2030-06-30,[],https://www.transfermarkt.de/adam-markhiev/profil/spieler/592878,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Winners Osawe,974564,2006-11-29,Defensives Mittelfeld,-,2024-08-30,,"[""Rückkehr nach Leihe von: 1.FC Schweinfurt 05; Datum: 30.06.2026; Ablöse: Leih-Ende""]",https://www.transfermarkt.de/winners-osawe/profil/spieler/974564,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Marc Kornwachs Barjuan,1361782,2009-02-21,Defensives Mittelfeld,35,,2028-06-30,[],https://www.transfermarkt.de/marc-kornwachs-barjuan/profil/spieler/1361782,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Rafael Lubach,745601,2005-01-11,Zentrales Mittelfeld,18,2024-07-01,2028-06-30,[],https://www.transfermarkt.de/rafael-lubach/profil/spieler/745601,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
GER2,1. FC Nürnberg,4,Javier Fernández,937952,2006-11-28,Zentrales Mittelfeld,8,2026-01-31,2027-06-30,[],https://www.transfermarkt.de/javier-fernandez/profil/spieler/937952,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,2026-09-12
