league,club_name,external_club_id,player_name,external_player_id,dob,status,review_reason,classification,transfer_type,old_club_id,new_club_id,fm_id,fifa_id,source_url,source_sha256
GER3,TSV Alemannia Aachen,8,Justin von der Hitz,944335,2006-10-22,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376258,1376276,274329,79216,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Matti Wagner,917781,2005-06-07,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376276,1376276,272754,73160,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Jonas Oehmichen,661711,2004-03-03,REVIEW_REQUIRED,DFB roster contradicts current Transfermarkt affiliation,AMBIGUOUS,PERMANENT,1376278,1376276,274803,264168,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Georg Ermolaev,930020,2005-09-22,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376421,1376276,288101,79506,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Fabio Torsiello,917015,2005-02-02,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,UNVERIFIED,1376276,1376276,272753,270940,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Mika Schroers,472246,2002-02-04,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376276,1376276,272760,257916,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,SV Wehen Wiesbaden,108,Ayoub Chaikhoun,938946,2006-01-22,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376258,1376439,274327,79267,https://www.transfermarkt.de/sv-wehen-wiesbaden/kader/verein/108/saison_id/2026/plus/1,c5333e619a4ccff973d898b3a9c4668b151ad7106dcb46f85b4726a7ee4c6ef3
GER3,SV Wehen Wiesbaden,108,Roberto Massimo,431561,2000-10-12,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2424835,1376439,148614,241689,https://www.transfermarkt.de/sv-wehen-wiesbaden/kader/verein/108/saison_id/2026/plus/1,c5333e619a4ccff973d898b3a9c4668b151ad7106dcb46f85b4726a7ee4c6ef3
GER3,SV Wehen Wiesbaden,108,Marcus Müller,698523,2002-08-20,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376418,1376439,100106,279220,https://www.transfermarkt.de/sv-wehen-wiesbaden/kader/verein/108/saison_id/2026/plus/1,c5333e619a4ccff973d898b3a9c4668b151ad7106dcb46f85b4726a7ee4c6ef3
GER3,SV Waldhof Mannheim 07,85,Oluwaseun Ogbemudia,995520,2006-07-18,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376348,1376301,277782,279203,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Darnell Keumo,1056989,2007-10-01,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376273,1376301,275308,80185,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Jid Okeke,964641,2004-11-11,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,917572,1376301,264522,70029,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Vincent Thill,316760,2000-02-04,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,331829,1376301,203211,234317,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Arlind Rexhepi,596356,2003-07-28,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376539,1376301,268489,73172,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Masca,606720,2000-05-15,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376301,1376301,272086,274987,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Lovis Bierschenk,894687,2005-05-22,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376259,1376301,292570,0,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Nolan Muteba N'Tumba,1322134,2007-10-03,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376301,272125,260018,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Gonçalo Gregório,404156,1995-06-14,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,200709,1376301,128808,248834,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,SV Waldhof Mannheim 07,85,Terrence Boyd,103064,1991-02-16,REVIEW_REQUIRED,Future roster change annotation requires timeline review,UNCHANGED,UNVERIFIED,1376301,1376301,272090,206408,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39
GER3,FC Viktoria Köln 1904,1622,Oskar Hill,984474,2006-05-08,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1384542,1376446,257500,0,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Viktoria Köln 1904,1622,Niklas Swider,1009463,2007-01-05,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376263,1376446,279854,76031,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Viktoria Köln 1904,1622,Taylan Duman,314214,1997-07-30,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,0,1376446,,0,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Viktoria Köln 1904,1622,Niklas Castelle,908946,2002-08-27,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376276,1376446,272761,70237,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Viktoria Köln 1904,1622,Noah Maboulou,988243,2005-01-16,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376258,1376446,274325,80346,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Viktoria Köln 1904,1622,Jakob Sachse,1032922,2006-04-20,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,UNVERIFIED,1376266,1376446,287293,243169,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606
GER3,FC Ingolstadt 04,4795,Nishan Velupillay,888140,2001-05-07,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,12779523,1376315,88011,262039,https://www.transfermarkt.de/fc-ingolstadt-04/kader/verein/4795/saison_id/2026/plus/1,9602267b250c0007efa439f83a79d1bdd5376932fbafd7a4fc5bf6bcd1c6cbc5
GER3,SSV Jahn Regensburg,109,Max Schmitt,937713,2006-01-18,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376297,1376436,271665,278252,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd
GER3,SSV Jahn Regensburg,109,Hannes Hermann,894692,2005-03-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376267,1376436,275655,73554,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd
GER3,SSV Jahn Regensburg,109,Zeteny Jano,692474,2005-03-13,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,262147,1376436,273733,76964,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd
GER3,SSV Jahn Regensburg,109,Marco Wörner,793728,2004-09-25,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376421,1376436,275881,274993,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd
GER3,SSV Jahn Regensburg,109,John Posselt,918130,2003-12-31,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376539,1376436,268481,80194,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd
GER3,VfB Stuttgart,102,Luca Berreth,1453381,2009-11-25,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376272,277725,0,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Peter Reinhardt,907479,2005-01-23,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376571,1376272,278367,0,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Joyeux Masanka Bungi,990146,2007-01-24,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376555,1376272,276959,80096,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Michael Glück,679681,2003-06-13,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376272,1376272,277661,270400,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Ertugrul Yigit,1297520,2009-01-08,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376272,277719,0,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Jarzinho Malanga,1031774,2006-07-10,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376272,276432,73585,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Kian Speidel,1297527,2009-02-20,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376272,277739,0,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Eliot Bujupi,907483,2006-07-03,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,LOAN_RETURN,458763,1376272,235642,75782,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Jonathan Akaegbobi,905404,2006-04-25,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376273,1376272,275318,74561,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,VfB Stuttgart,102,Enis Redzepi,1297517,2008-03-12,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376272,277710,0,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593
GER3,1. FC Saarbrücken,1,Mladen Cvjetinovic,688639,2003-09-18,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376418,1376287,100104,263874,https://www.transfermarkt.de/1-fc-saarbrucken/kader/verein/1/saison_id/2026/plus/1,c2a771ee3b9af8a2a73329774d02f459ed75e0faf23ff6531e00889776b2c7d8
GER3,1. FC Saarbrücken,1,Daniel Gleiber,906969,2005-02-01,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376259,1376287,280324,75280,https://www.transfermarkt.de/1-fc-saarbrucken/kader/verein/1/saison_id/2026/plus/1,c2a771ee3b9af8a2a73329774d02f459ed75e0faf23ff6531e00889776b2c7d8
GER3,1. FC Saarbrücken,1,Alexander Staff,1045243,2008-06-12,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376279,1376287,289386,256885,https://www.transfermarkt.de/1-fc-saarbrucken/kader/verein/1/saison_id/2026/plus/1,c2a771ee3b9af8a2a73329774d02f459ed75e0faf23ff6531e00889776b2c7d8
GER3,TSG 1899 Hoffenheim,983,Lúkas Petersson,718460,2004-02-09,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376433,280206,73072,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Nico Biedermann,1062716,2008-02-19,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376433,1376433,292460,0,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Natnael Abraha,1075143,2008-03-14,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376433,280221,0,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Diren Dağdeviren,923610,2005-03-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376433,1376433,292432,74020,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Tiago Poller,1009430,2007-02-27,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376433,1376433,292435,268755,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Florian Micheler,808664,2005-05-17,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,UNVERIFIED,1376260,1376433,275991,74464,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Yasin Zor,924089,2005-10-25,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376560,1376433,104919,222779,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Zain Biazid,1209250,2008-01-14,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376433,1376433,292473,0,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Oskar Hencke,1291755,2007-10-02,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376438,1376433,278874,0,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Blessing Makanda,578900,2006-02-14,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376433,1376433,292440,233691,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSG 1899 Hoffenheim,983,Lion Wagenbach,1161439,2007-04-16,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376433,1376433,292470,0,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d
GER3,TSV Havelse 1912,476,Jannis Krug,1488222,2007-04-27,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376539,1376539,280678,274440,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Dennis Duah,607368,2003-08-26,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376280,1376539,273101,73367,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Yannick Mausehund,921065,2006-03-02,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376275,1376539,289762,73199,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Eryk Grzywacz,959294,2006-03-24,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376258,1376539,274328,76968,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Temilola Awoyale,1093438,2005-07-23,REVIEW_REQUIRED,Identity unresolved,MISSING_FROM_FM,UNVERIFIED,,1376539,,84383,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Joel Darko Ampem,1490222,2007-03-08,REVIEW_REQUIRED,Identity unresolved,MISSING_FROM_FM,UNVERIFIED,,1376539,,88103,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Yusuf Wardak,1274553,2005-12-06,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376888,1376539,106311,0,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Alexander Guiddir,1292676,2006-12-12,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376888,1376539,106321,0,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,TSV Havelse 1912,476,Eric Voufack,452563,2001-09-25,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,856113,1376539,16802,251323,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59
GER3,SV Meppen,247,Jona Borsum,917107,2005-03-19,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376434,1376347,279573,0,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a
GER3,SV Meppen,247,Kasra Ghawilu,449961,1999-02-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1378814,1376347,280278,0,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a
GER3,SV Meppen,247,Luca Prasse,1030278,2004-06-11,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376418,1376347,100109,273046,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a
GER3,SV Meppen,247,Richard Meier,922647,2004-02-11,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376264,1376347,276839,276399,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a
GER3,SC Fortuna Köln,92,Ben Zich,681206,2003-02-16,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,2228237,1376444,141848,0,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
GER3,SC Fortuna Köln,92,Neo Telle,917792,2005-04-24,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376275,1376444,277531,76536,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
GER3,SC Fortuna Köln,92,Kevin Krumme,810293,2004-03-10,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376421,1376444,275879,78040,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
GER3,SC Fortuna Köln,92,David Kamm Al-Azzawe,122268,1992-06-05,REVIEW_REQUIRED,"Unique identity, dated current roster and valid contract chronology; transfer event required for club change",UNCHANGED,UNVERIFIED,1376444,1376444,,0,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
GER3,SC Fortuna Köln,92,Bennit Bröger,897479,2006-07-01,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376421,1376444,275882,72365,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
GER3,SC Fortuna Köln,92,Jannik Mause,331515,1998-07-11,REVIEW_REQUIRED,DFB roster contradicts current Transfermarkt affiliation,AMBIGUOUS,PERMANENT,1376282,1376444,271915,276312,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0
